"不能提前那么多时间换,只能提前二个半小时一般换完登机牌就可以直接过安检,但是飞机起飞前半小时是停止换登机牌的建议还是早点过去成都双流国际机场候机楼开放时间从早上四:三十提前至四:零,所有国内出港航班的旅客登机手续的办理,也由以前航班起飞前两个小时开办,提前到两个半小时,此项举措不针对国际(地区)出港航班的旅客。",海关申报--换登机牌办理行李托运--边防检疫检查--安检--海关--候机及登机。,"到泰国的旅客因为办理的是落地签,换登机牌的时候最少要携带三千人民币的现金到柜台            才能办理值机。其他国家旅客目前没有接到通知。"
您将有两张供报销使用的行程单，一张是您原购票的行程单，金额是您购票所付的票款；一张是您所补交差价的行程单，金额是您补交差价的票款。,"所有航空公司均可办理开具。乘客可在机场航空公司柜台按其要求办理。《行程单》采用一人一票,不可重复打印,遗失不补。乘客可以在航班起飞前或起飞后七天之内在机票销售地或机场电子客票服务柜台领取《行程单》。如果该机票未使用,则在一年有效期内都可以打印《行程单》。如遇退票、改期、航班延误或取消等情况,若旅客已经取得打印过的《行程单》,需将其交回后方可办理有关手续(海航、上航特别规定下若《行程单》遗失不予办理退票)。扩展资料:行程单办理要求规定:一、根据规定,行程单的印制采用一般发票标准,使用特种纸张、油墨,在指定企业印制,其规格尺寸、票面印刷图案文字和防伪措施等均有详细规定。二、按照规定,行程单上应载明航空运输电子客票行程单、国家税务总局监制、印刷序号、旅客姓名、有效身份证件号码、签注、航程、机场建设费、其他税费、合计、电子客票号码、验证码、连续客票、保险费、销售单位代号、填开单位(盖章)、填开日期、查询网址等项目内容。三、开具发票应当按照规定的时限、顺序、逐栏、全部联次一次性如实开具,并加盖单位财务印章或者发票专用章。参考资料来源:百度百科-行程单",国内机票的报销凭证为行程单。在购买机票时勾选行程单和保险发票，代理商会在客票全部航段使用后7天以内为您邮寄。
东航失物招领处:遗失在东航柜台或是东航飞机上的联系东航失物招领。,遗失在出港航班上:向目的地机场或航空公司咨询,长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？
长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,方案一直接在磁悬浮列车坐到高铁站，然后不需要出站坐2号线到五一广场站下车即可方案二或者坐机场大巴直接抵达火车站附近再坐地铁到五一广场（机场大巴很方便，运营到没有航班为止。价格去火车站是17.5吧西站23？具体多少忘了）方案三打车（贵，不划算）??,你好，你的提问中涉及到以下三个问题第（1）长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站吗？两个站台距离远吗？大概需要多久？（2）磁悬浮列车到机场站以后离机场的出发大厅远吗？好找吗？（3）从五一广场站到机场坐地铁转磁悬浮大概需要多久的时间？对于第一个问题，长沙地铁2号线到长沙南站以后转乘磁悬浮列车的时候需要出站进行换乘，且需要再次进行安检；地铁2号线车站和磁悬浮车站相隔较远，大约需要步行10分钟以上时间。对于第二个问题，磁悬浮列车到磁浮机场站后位于长沙黄花国际机场T1航站楼，如果是选择在T1航站楼出发的旅客不需要步行太远；前往T2航站楼的旅客需要穿过T1航站楼，步行时间大约在15分钟左右时间，根据引导指示标志前往即可。对于第三个问题，从五一广场站到机场坐地铁转磁悬浮全程大约需要1小时30分钟左右时间。如选择轨道交通出行，请务必留足换乘步行、安检以及候车等待时间。另外附上长沙地铁1、2号线2018年列车运行图，仅做参考。长沙地铁目前已发行1日票、3日票，该类票种首次刷卡便激活计时，可分别在24小时和72小时内不限次数和里程乘坐地1、2号线。具体可在1号线开福区政府站，2号线长沙火车南站、长沙火车站、五一广场站、橘子洲站、望城坡站客服中心购买。如果还有任何疑问都欢迎留言或私信我，希望以上回答能够帮助到你。
"在国内机场免税店只有乘坐国际航班的乘客才可以买东西,购买的时候需要出示当天国际航班的登机牌,乘坐国内航班是不可以的。如果没有出国打算,但又希望在机场免税店购买物品的话,可以根据需要找有出国行程的朋友帮忙,浦东机场的免税店不但在国际航班候机区有,在下机后的取行李区也有但东西没有那么齐全。而北京首都机场的免税店提供免费寄存服务,可以在出发时先购物,回程时提货。需要列好购物清单,咨询清楚情况,然后找合适的朋友帮忙购买。拓展资料:上海浦东国际机场免税店和首都机场免税店是同一个集团日上在经营,所以购物优势相近,但规模不是很大,产品相对单调一些。国内机场免税店所有商品均以人民币标价,可用人民币、美元、港币、欧元和日元现金付,也可用各种信用卡支付。国内的卡是走银联的,而且没有手续费。首都国际机场有很多品牌专卖店,比如上海滩、菲拉格慕、施华洛世奇等。如果发现机场店价格比市区专卖店贵,可以在购物起十五天内,对差价部分要求机场双倍返还。","东西Y指廊分叉口,分别有二个问询台(在航班大面积延误时,才使用)",请按此处查阅要找的航空公司柜台设于哪一行段。机场各处的大型显示屏幕或电视屏幕都载有这些资料。
共享航班是指客源情况比较少的情况下，两家航空公司卖票，但只有一家航班在飞。两个航班号码都指向同一架飞机。,旅客持有列明两个以上航班的客票或者两本（含）以上票号相连的客票，始发站既为旅客将行李运至目的站，还为旅客办理了各中转站的乘机手续。（中转航班不超过24小时）, 同楼中转：建议中转时间预留至少90分钟，旅客无须提起交运行李，前往中转柜台办理中转手续，后前往相应登机口候机。 异楼中转：建议中转时间预留至少120分钟，旅客无须提起交运行李，先前往落地航站楼的中转柜台转行李至后一航班，再前往后段航班所在航站楼中转柜台办                 理行李接收 及值机手续，后前往相应登机口候机。温馨提示：九元航空、春秋航空（T1航站楼） 及国际，港澳台航班(T3航站楼)无法提供转转服务。祝您旅途愉快！
您可以选择“从航站楼出发（步行或巴士）”及“驾车前往”2种方式。一般情况下，货运地区仅允许相关人士入内，进入前请在入口处办理相关手续。办理手续时需要出示驾照等身份证件，并填写指定表格。办理完毕后，会发放“一时立入证（人用临时通行证）”及“一时车辆使用承认证（车用临时通行证）”。,转机时间视各航班情况而定，请向相关航空公司确认详细信息。同时，可以参考转机流程说明。,禁区是通过国际/国内安全检查后的区域。该区域只允许乘客和工作人员等部分人员进入。基本上，它指的是在通过安全检查后到候机大厅，及从机舱口至到达大厅这两个区间。
"东西Y指廊分叉口,分别有二个问询台(在航班大面积延误时,才使用)",位置:国内出发在18.19号安检口附近,"旅客过安检时,东西被安检暂时保管回来取的时候是在F三层行李寄存处旁边,有个安检与门摆东西的地方,咨询电话:八百七十一-六千七百零九万二千五百三十八(六:零-二十二:零)"
对于符合《华沙公约》标准的航班，行李赔偿限额为每公斤17 SDR*。如行李的实际损失低于此标准，将根据行李的实际损失进行赔偿。非托运行李的赔偿限额为332 SDR*。                    对于符合《蒙特利尔公约》标准的航班，将根据行李的实际损失进行赔偿。如果能提供适当证明，每名旅客托运和非托运行李的赔偿限额为1131 SDR*。                    *SDR指的是国际货币基金组织规定的特别提款权，SDR的价值可在www.imf.org查询。,"贵重物品:贵重物品均需随身携带,航空公司对托运行李夹带贵重物品的遗失或损坏,按一般托运行李承担赔偿责任。","关于油类托运相关规定:不能随身携带,只能托运必须包装完好不产生泄露,如产生泄露污染货仓,赔偿会非常高。"
“非自愿退票”是指因航班取消、提前、延误、航程改变、或不能提供原订座位时，旅客要求退票。,1、由于南航机务维护、航班调配、机组等原因，造成航班在始发地点延误或取消，南航规定向旅客提供餐食或住宿等服务。2、由于非南航原因包括但不限于天气、突发事件、空中交通管制、机场原因以及旅客等原因，造成航班在始发地点延误或取消，南航会协助旅客安排餐食或住宿，费用由旅客自理。3、航班在经停地点延误或取消，无论何种原因，南航负责向经停旅客提供膳宿服务。,除法律另有规定外，南航取消航班后，如果造成您的航班没能按照航班时刻飞行或者无法在目的地点、中途分程地点降停或错过已定妥的衔接航班，南航将采取下列措施供您选择：1、免费为您安排南航最早有可利用座位的定期航班或必要时延长客票有效期；2、在合理期限内，通过改变行程，免费为您安排南航或其它承运人的航班，或者使用双方认可的其它运输方式，将您运送到客票上载明的目的地而不额外收费；3、按照非自愿退票规定办理退票。不正常航班的帮助：1、由于机务维护、航班调配、商务、机组等南航自身原因，造成航班在始发地点延误或取消，南航将免费向您提供航班动态信息及餐食、住宿等；2、由于天气、突发事件、空中交通管制、安检及旅客等非南航自身原因，造成航班在始发地延误或取消的，南航将向您提供航班动态信息，并协助您安排餐食、住宿，费用由您自理；3、如果航班在经停地点延误或取消，无论何种原因，南航将免费向您提供餐食、住宿等。
国际机票没有国内机票几折的概念，航空公司按机票的有效期长短和退改签条件的严格程度实行不同的销售价格。,首先，请先联系搭乘航班的所属航空公司，根据航空公司的要求办理相关手续。根据购买机票的种类，可能存在无法改签或退票退款的情况。各航空公司的相关手续及规则都不尽相同，请向相关航空公司确认详细信息。,朋友你好，你凌晨才下机的话已经没有公交以及机场大巴去火车站了，只能打的去，车程一个小时吧。
"不能提前那么多时间换,只能提前二个半小时一般换完登机牌就可以直接过安检,但是飞机起飞前半小时是停止换登机牌的建议还是早点过去成都双流国际机场候机楼开放时间从早上四:三十提前至四:零,所有国内出港航班的旅客登机手续的办理,也由以前航班起飞前两个小时开办,提前到两个半小时,此项举措不针对国际(地区)出港航班的旅客。",长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,海关申报--换登机牌办理行李托运--边防检疫检查--安检--海关--候机及登机。
旅客如在行李转盘上找不到行李或欲申报行李损坏，可联络所选乘的航空公司，或前往行李认领大堂中央的行李询问处求助。相关网页:入境程序,长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,"身份证没有磁性,只要确认是在有效期内的乘机人本人的二代身份证,卡面无破损,可到人工柜台办理值机,不影响登机。"
"b.异地机场开具的,有标注有效期的临时乘机证明,在有效期内可以在长沙机场直接使用。",黄花机场机公安办理临时乘机证明的位置：T2航站楼安检16号通道边设有办理柜台旅客由于特殊原因无法提供有效证件，可通过以下方式办理临时乘机证明。a.需要办理临时登机证明的旅客，可到T2航站楼始发层16号号安检口附近公安执勤点办理。b.异地机场开具的，有标注有效期的临时乘机证明，在有效期内可以在长沙机场直接使用。c.部分地区停止开具户籍证明，改开常住人口基本信息，同样为A4纸打印，有统一格式，内容有照片、户籍信息、户籍公章，效力等同于户籍证明。d. 证件只认可扫描件、复印件以及传真件，用手机拍照下来的或是拍照下来后打印出来的不认可，拍照之后打印出来的能够证明身份的证件，可以在公安执勤点换取临时乘机证明。e.临时登机证明可以提前来机场办理，在证明上标明有效期即可，在有效期以内都可以使用。f.没有公章的常住人口信息和一个有公章的接警证明（有各类信息没有照片）可以换到临时登机证明。g.如果儿童未上户，公安在系统中查询不到其户籍信息，凭出生证明等证件也无法开具临时乘机证明。12周岁以下儿童乘机可以凭户口本，出生证明原件或者复印件。h.12岁以下儿童或婴儿无法提供任何纸质证明，家人也不清楚孩子的任何证件号码，如果已经上户且为湖南省内户口，机场公安办可以根据父母的信息调取孩子的信息，如查实真实有效，可以开具临时登机证明。i. 符合办理《临时身份证明》的旅客（现役军人除外）须提供户口本或驾驶证、社保卡、暂住证（居住证）、工作证、介绍信，或过期的身份证、护照、《临时身份证明》等任一项身份证明材料（原件或复印件）及两张本人近期1存证件照片。j. 无法提供上述身份证明材料的，有其他能够证明其身份的书面材料，申请人应如实提供本人姓名、身份证件号、户籍所在地、家庭住址、同户籍亲属人员情况等相关信息，k.现役军人申请《临时身份证明》，应当提供所在单位保卫或政府部门出具的介绍信原件，经机场公安机关查验无误后签发《临时身份证明》l.根据湖南物价局规定，收取30元办证服务费。m.《临时身份证明》仅限于中华人民共和国国籍（不含港澳台）旅客乘坐国内民航飞机时作为有效乘机证明使用，不得作为其他用途。n.临时乘机证明不能代办，必须本人办理。长沙机场办理临时乘机证明有效期最短为7天，最长为15天，一次性乘机。办理时间一般为5-10分钟/人，具体要看现场操作及排队情况。o.  《临时身份证明》式样统一，在全国民用航空运输机场（不含港澳台）通用、有效。, 机场警务室可以为办理过身份证且户籍网上可查到户籍信息的旅客办理临时乘机证明T2警务室位于出发大厅安检旁。电话029-88796219T3警务室位于出发厅VIP安检通道旁。电话029-88790754祝您旅途愉快！ 
"25.长水机场什么时候开始使用的?经中国民用航空局批准,昆明长水国际机场二千零一十二年六月二十八日八:零正式启用,昆明巫家坝国际机场同时停用。",昆明长水国际机场为旅客提供打印、复印、传真、会议室使用等服务。,"位置:昆明长水国际机场航站楼F三层国内出发大厅一号安检通道旁。(具体收费标准,以现场水牌价为准)"
昆明机场“无纸化”操作流程,昆明机场国内航班自助托运行李(只限于东航航班),2.国内到达急救室:航站楼二F层国内到达F二-C-一百零一室(三十号到达口旁)
18.公安机关押解犯人要办理什么手续?需提前与机场公安部门联系审批,"持有国航电子客票时，您可以选择如下任何一种方式办理乘机手续：1.凭有效旅行证件在机场办理乘机手续（您使用的旅行证件必需与您预订机票时使用的旅行证件相同）：前往国航指定机场柜台办理乘机手续、选择座位并领取登机牌。国航服务人员将确认您的电子客票上显示的您的姓名和身份证件号码是否与您预订机票时所使用的姓名和身份证件号码相同、同时确认您的航班的航班号和起飞时间、打印登机牌并告知您托运行李的地点。托运行李并领取登机牌后，您凭登机牌通过机场安检,前往登机口。为了避免延误航班，请留出办理乘机手续、安检和前往登机口的充足时间。我们建议您在航班起飞前90分钟到达机场。2.网上办理乘机手续：当您的航班和时间允许您通过国航网站办理乘机手续时，您便可以选择网上办理乘机手续、选择座位并打印登机牌。抵达机场时，您便可以凭打印在A4纸上的登机牌直接通过机场安检并前往登机口。3．利用机场自助乘机手续设备办理乘机手续：您可以凭有效旅行证件在机场利用自助乘机手续设备办理乘机手续。您使用的旅行证件必需与您预订机票时使用的旅行证件相同。您可以根据自助乘机手续设备屏幕上显示的指示选择座位和打印登机牌。4．手机客户端办理乘机手续：当您的航班和时间允许手机办理乘机手续时，您便可以选择用国航手机客户端办理乘机手续、选择座位并通过手机接收一个独特二维码，此二维码便是您的电子登机牌。到达机场后，您可凭借电子登机牌直接通过安检和登机。如遇航班变更、飞机调配或升舱，请联系机场国航候补柜台。也可以发送手机短信至95583办理乘机手续：发送“5”或“Check in”(乘机手续)至95583，国航“小秘书”将指示您提供您的航班日期、航班号和身份证号，如2011,09,22，CA123，110101190001011234，然后请按照系统短信指令进行操作。系统会自动帮您选择座位和办理乘机手续。如果您有其他旅客与您同行，您也可以发送同行旅客的航班日期、航班号、您的身份证件号码和同行旅客的身份证件号码，然后按照系统指令为同行旅客办理乘机手续和选择与您相邻的座位。",国内航班建议您提前2小时到达机场办理乘机手续，飞机起飞前45分钟停止办理乘机手续，提前15分钟关闭舱门。
"婴儿票:出生十四天,未满二周岁。按全票价的十%购买,无机场建设费和燃油费,一个大人只能带一个婴儿,如一个以上买儿童票(无免额行李)。",带婴儿的旅客及带十二周岁以下的儿童(限带二名随行人员),"无成人陪伴儿童必须由儿童的父母或监护人陪送到上机地点并在儿童的下机地点安排人员迎接。如果运输的全航程中包括两个以上的航班时,也就是该儿童需要在某地中转,一定要取得有关承运人(也就是航空公司)的同意。由儿童的父母或监护人安排人员在中转地接送或照料,并将接送人的姓名、地址和电话号码提供给承运人。如果儿童的父母或监护人在航班的中转站安排人员接送或照料有困难,要求由承运人在当地照料儿童时,应预先提出并经承运人同意后才可以。有些航空公司对办理“无成人陪伴儿童”手续在时间上有限制,如有些航空公司限制在航班起飞前一个星期提出申请,有些航空公司限制在航班起飞前三天提出申请。"
长沙黄花机场到五一广场附近怎么走，大概价格多少？用时多久？,(一)B一层上下班时间:国际到达问询台五:零--航班结束:国内到达问询台七:零-一:二十,"浦东国际机场一号航站楼国内出发和国际出发在同一个楼层,都在三层。T一航站楼主要是用于国内航班起落用的,一楼是到达层,有国内和国际港澳台两个到达出口。二楼是去磁悬浮列车,地铁和长途汽车的必经通道。三层是出发层。上海浦东国际机场T一航站楼流程改造工程于二千零一十二年底竣工,新增建筑面积约6.8万平方米,于二千零一十六年上半年投入使用。旅客安检通道由原来的敞开式变为封闭式,安检通道设置由原来的平行式改为错落型设置,新增了综合受理台,此外,安检宣传标识、一米黄线和极限地标、爱心通道和特殊旅客通道标识更加清晰醒目。"
儿童乘机正常购买儿童票时不需要交纳机场建设费，燃油费按全价减半。婴儿乘机所购买的婴儿票不需交纳机场建设费和燃油费。,"婴儿票:出生十四天,未满二周岁。按全票价的十%购买,无机场建设费和燃油费,一个大人只能带一个婴儿,如一个以上买儿童票(无免额行李)。",只要符合航空公司规定的婴儿年龄，可凭有效证件原件（如护照、港澳通行证、台胞证等）购票乘机。婴儿票需到航空公司购买。
当然是机场大巴啊！长沙机场没有地铁，大巴最方便，你可以坐到火车站的机场大巴。下车后就是市中心。坐出租车或者网约车，不仅贵，而且堵车，也快不了多少。,不方便，不要坐。机场大巴的士，更靠谱。,方案一直接在磁悬浮列车坐到高铁站，然后不需要出站坐2号线到五一广场站下车即可方案二或者坐机场大巴直接抵达火车站附近再坐地铁到五一广场（机场大巴很方便，运营到没有航班为止。价格去火车站是17.5吧西站23？具体多少忘了）方案三打车（贵，不划算）??
"乘坐昆明机场始发的所有国内出港航班,持有效国内居民二代身份证的旅客,包括办理手机值机并获取电子登机牌旅客、持纸质登机牌旅客;不适用旅客包括身高低于1.3米的儿童,携带婴儿、乘坐轮椅、担架等其他特殊旅客。",七、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件,"当旅客手机没电或手机故障等无法提供电子登机牌,安检指引旅客到人工值机柜台或自助值机设备上补打纸质登机牌,后续按常规“有纸”登机流程乘机;"
可以在行李服务柜台领取行李。请在行李收寄服务页面查阅详情。此外，在确定出发日期及搭乘航班后，可以向各承运商咨询保管日期和费用等详情。,经济舱被分为不同子舱位，所对应的客票签、改、退规定是不一样的，如果您通过国航官网或者95583热线咨询，我们会优先向您报出最优惠价格。,如果您购票后要求变更航班、日期或舱位等级，请尽早通知我们。我们将根据票价使用条件以及航班座位可利用情况尽可能予以办理。根据您所持客票票价使用条件，如有必要，您需支付相应的变更费用。
旅客如在行李转盘上找不到行李或欲申报行李损坏，可联络所选乘的航空公司，或前往行李认领大堂中央的行李询问处求助。相关网页:入境程序,"到达目的地再看大屏幕。一、飞机到港以后下飞机,飞机场有指示,上面写着到达大厅,行李提取。二、按指示走,到了到达大厅,就会有行李提取处,一般就是一个转盘,上面有电子显示牌上面写着哪个航班在这里取行李,你找到你那个航班取行李的转盘,等着,一会转盘就会动了,行李就出来了,你看到自己的行李拿下来就可以。三、出机场的时候有工作人员会查对你行李票上的票号和行李上的票号是否一样,这个主要是怕乘客拿错行李,你行李票一般是在办理登机牌的时候贴在登机牌上的。","航站楼前中心区旅客行李提取大厅 一-四 号行李提取转盘为国际到达行李提取,五-十五号行李提取转盘为国内到达行李提取。"
"外籍旅客护照丢失,必须补办护照以后才可以乘机。",国际及地区航班旅客在办理乘机手续时，应出示护照、签证及其它有效旅行证件。您的护照、签证及旅行证件应随身携带，不要放在交运行李中运输。,需要先确认旧护照是否已作废，如果已作废无论是否在有效期均不能作有效证件进行乘机。
1、如果旅客搭乘的第一个航班是南航的航班，南航或南航的授权代理人将通知旅客办理值机登记的截止时间。2、对于旅客旅程中的任意一个后续航班的乘机登记截止时间，旅客应自行查询。为了旅客旅行的顺畅，应预留充足的时间办理值机登记手续。3、如果旅客未在规定的乘机登记截止时间之前办理登记手续，南航有权取消旅客的定座。各机场的乘机登记截止时间并不一致，建议旅客自行了解并遵守各机场的乘机登记截止时间。,旅客携带充电宝乘机的规定,"步骤一、旅客通过现场扫描二维码或搜索微信小程序“乘机证明”两种线上渠道申请,办理旅客根据提示,输入个人身份信息并进行面相采集,通过系统比对后生成电子临时乘机证明二维码"
乘机证件必须在有效期内，不能有涂改或破损，如购票后发现身份证过期了建议可以先去机场警务室办理临时乘机证明再过安检乘坐您的航班。（仅限用身份证购买的国内航班办理使用）,"只要旅客办理过二代身份证,在公安系统里面能查询到信息,并且没有违法犯罪记录,并且户籍地没有被注销或迁移过在公安系统上可以查到个人信息的情况下,都可以办理临时登机证。",出现该情况的原因有：1、飞机起降的标准与机型有关，并且不同航空公司对同一机型制定的安全标准也不同；2、民航规定，机长如发现民用航空器、机场、气象条件等不符合规定，不能保证飞行安全的，有权拒绝飞行，而每个机长对气象、趋势等做出的决策会有所不同。
外籍小孩需要用护照过检，中国大陆地区居民16周岁以下可以用出生证明过检。,"D八-D九 柜台,调整为爱心/应急柜台。为老人、小孩、着急旅客及因设备原因无法完成网络或自助值机的旅客办理乘机手续;",国际及地区航班旅客在办理乘机手续时，应出示护照、签证及其它有效旅行证件。您的护照、签证及旅行证件应随身携带，不要放在交运行李中运输。
